|levenshtein                |SELECT levenshtein('kitten', 'sitting');                                                                                                                                                                 |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|like                       |SELECT like('Spark', '_park');                                                                                                                                                                           |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|ln                         |SELECT ln(1);                                                                                                                                                                                            |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|localtimestamp             |SELECT localtimestamp();                                                                                                                                                                                 |FAILED |Unsupported: Results do not match for query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |DATAFUSIONCLI_PATH env variable not set|
|locate                     |SELECT locate('bar', 'foobarbar');                                                                                                                                                                       |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [locate(c0#21651, c1#21652, 1) AS locate(c0, c1, 1)#21659]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#21651,c1#21652] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-96..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:string,c1:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |DATAFUSIONCLI_PATH env variable not set|
|log                        |SELECT log(10, 100);                                                                                                                                                                                     |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [LOG(cast(c0#1636 as double), cast(c1#1637 as double)) AS LOG(c0, c1)#1644]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#1636,c1#1637] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-d2..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:int,c1:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |DATAFUSIONCLI_PATH env variable not set|
|log10                      |SELECT log10(10);                                                                                                                                                                                        |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|log1p                      |SELECT log1p(0);                                                                                                                                                                                         |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [LOG1P(cast(c0#37603 as double)) AS LOG1P(c0)#37609]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#37603] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-25..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |DATAFUSIONCLI_PATH env variable not set|
|log2                       |SELECT log2(2);                                                                                                                                                                                          |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|lower                      |SELECT lower('SparkSql');                                                                                                                                                                                |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|lpad                       |SELECT lpad('hi', 5, '??');                                                                                                                                                                              |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|ltrim                      |SELECT ltrim('    SparkSQL   ');                                                                                                                                                                         |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|luhn_check                 |SELECT luhn_check('8112189876');                                                                                                                                                                         |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [staticinvoke(class org.apache.spark.sql.catalyst.expressions.ExpressionImplUtils, BooleanType, isLuhnNumber, c0#26993, StringType, true, true, true) AS luhn_check(c0)#26999]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#26993] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-15..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |DATAFUSIONCLI_PATH env variable not set|
|make_date                  |SELECT make_date(2013, 7, 15);                                                                                                                                                                           |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [make_date(c0#36923, c1#36924, c2#36925, false) AS make_date(c0, c1, c2)#36933]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#36923,c1#36924,c2#36925] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-f8..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:int,c1:int,c2:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |DATAFUSIONCLI_PATH env variable not set|
